,year,Origen,Destino,Refugiados,Busca_asilo,Rechazados,Desplazamiento_interno,Rechazados_interno
38451,2018,Georgia,Denmark,5,145,0,0,0
38452,2018,Ghana,Denmark,5,10,0,0,0
38453,2018,Guinea-Bissau,Denmark,5,0,0,0,0
38454,2018,Guinea,Denmark,0,11,0,0,0
38455,2018,Cote d'Ivoire,Denmark,14,0,0,0,0
38456,2018,India,Denmark,5,9,0,0,0
38457,2018,Indonesia,Denmark,0,10,0,0,0
38458,2018,Iran (Islamic Rep. of),Denmark,3253,295,0,0,0
38459,2018,Iraq,Denmark,446,172,0,0,0
38460,2018,Jordan,Denmark,5,13,0,0,0
38461,2018,Kenya,Denmark,6,9,0,0,0
38462,2018,Kyrgyzstan,Denmark,5,0,0,0,0
38463,2018,Dem. People's Rep. of Korea,Denmark,9,0,0,0,0
38464,2018,Libya,Denmark,11,13,0,0,0
38465,2018,Lebanon,Denmark,25,10,0,0,0
38466,2018,Sri Lanka,Denmark,61,28,0,0,0
38467,2018,North Macedonia,Denmark,0,9,0,0,0
38468,2018,Morocco,Denmark,8,51,0,0,0
38469,2018,Myanmar,Denmark,30,12,0,0,0
38470,2018,Nepal,Denmark,5,0,0,0,0
38471,2018,Nicaragua,Denmark,0,8,0,0,0
38472,2018,Nigeria,Denmark,12,40,0,0,0
38473,2018,Pakistan,Denmark,64,14,0,0,0
38474,2018,South Africa,Denmark,0,5,0,0,0
38475,2018,Russian Federation,Denmark,923,64,0,0,0
38476,2018,Rwanda,Denmark,17,0,0,0,0
38477,2018,El Salvador,Denmark,5,8,0,0,0
38478,2018,Serbia and Kosovo: S/RES/1244 (1999),Denmark,0,7,0,0,0
38479,2018,Senegal,Denmark,0,5,0,0,0
38480,2018,Sierra Leone,Denmark,0,5,0,0,0
38481,2018,Somalia,Denmark,1303,149,0,0,0
38482,2018,Viet Nam,Denmark,0,14,0,0,0
38483,2018,Sudan,Denmark,71,6,0,0,0
38484,2018,Syrian Arab Rep.,Denmark,19698,292,0,0,0
38485,2018,Thailand,Denmark,5,0,0,0,0
38486,2018,Tajikistan,Denmark,5,0,0,0,0
38487,2018,Tunisia,Denmark,0,9,0,0,0
38488,2018,Türkiye,Denmark,5,27,0,0,0
38489,2018,Uganda,Denmark,74,23,0,0,0
38490,2018,Ukraine,Denmark,27,46,0,0,0
38491,2018,Uzbekistan,Denmark,10,0,0,0,0
38492,2018,Venezuela (Bolivarian Republic of),Denmark,0,22,0,0,0
38493,2018,Yemen,Denmark,5,5,0,0,0
38494,2018,Zimbabwe,Denmark,10,0,0,0,0
38495,2018,Stateless,Denmark,2696,293,0,0,0
38496,2018,Unknown,Denmark,28,8,0,0,0
38497,2018,Eritrea,Djibouti,382,478,0,0,0
38498,2018,Ethiopia,Djibouti,510,9902,0,0,0
38499,2018,Iraq,Djibouti,14,5,0,0,0
38500,2018,Kenya,Djibouti,11,0,0,0,0
38501,2018,Mali,Djibouti,0,5,0,0,0
38502,2018,Philippines,Djibouti,5,0,0,0,0
38503,2018,Somalia,Djibouti,12660,84,160,0,0
38504,2018,Sudan,Djibouti,7,0,0,0,0
38505,2018,South Sudan,Djibouti,0,5,0,0,0
38506,2018,Syrian Arab Rep.,Djibouti,10,0,0,0,0
38507,2018,Yemen,Djibouti,4694,0,0,0,0
38508,2018,Afghanistan,Dominican Rep.,0,5,0,0,0
38509,2018,Colombia,Dominican Rep.,0,6,0,0,0
38510,2018,Cuba,Dominican Rep.,0,18,0,0,0
38511,2018,Haiti,Dominican Rep.,164,221,0,0,0
38512,2018,Honduras,Dominican Rep.,0,5,0,0,0
38513,2018,Venezuela (Bolivarian Republic of),Dominican Rep.,0,72,0,0,0
38514,2018,Afghanistan,Ecuador,141,9,0,0,0
38515,2018,Albania,Ecuador,6,0,0,0,0
38516,2018,Angola,Ecuador,5,39,0,0,0
38517,2018,Egypt,Ecuador,0,10,0,0,0
38518,2018,Bangladesh,Ecuador,5,11,0,0,0
38519,2018,Brazil,Ecuador,5,8,0,0,0
38520,2018,Canada,Ecuador,0,5,0,0,0
38521,2018,China,Ecuador,12,0,0,0,0
38522,2018,Chile,Ecuador,5,8,0,0,0
38523,2018,Cameroon,Ecuador,6,17,0,0,0
38524,2018,Congo,Ecuador,5,0,0,0,0
38525,2018,Dem. Rep. of the Congo,Ecuador,0,35,0,0,0
38526,2018,Colombia,Ecuador,50532,10029,26,0,0
38527,2018,Cuba,Ecuador,212,80,0,0,0
38528,2018,Dominican Rep.,Ecuador,5,10,0,0,0
38529,2018,Eritrea,Ecuador,11,0,0,0,0
38530,2018,Ethiopia,Ecuador,5,0,0,0,0
38531,2018,Gambia,Ecuador,0,5,0,0,0
38532,2018,Palestinian,Ecuador,7,5,0,0,0
38533,2018,Ghana,Ecuador,5,5,0,0,0
38534,2018,Guinea,Ecuador,9,0,0,0,0
38535,2018,Haiti,Ecuador,21,10,0,0,0
38536,2018,Honduras,Ecuador,0,5,0,0,0
38537,2018,Cote d'Ivoire,Ecuador,0,5,0,0,0
38538,2018,India,Ecuador,0,10,0,0,0
38539,2018,Iran (Islamic Rep. of),Ecuador,41,37,0,0,0
38540,2018,Iraq,Ecuador,61,7,0,0,0
38541,2018,Liberia,Ecuador,5,5,0,0,0
38542,2018,Libya,Ecuador,5,5,0,0,0
38543,2018,Lebanon,Ecuador,5,5,0,0,0
38544,2018,Sri Lanka,Ecuador,18,6,0,0,0
38545,2018,North Macedonia,Ecuador,14,0,0,0,0
38546,2018,Mexico,Ecuador,0,5,0,0,0
38547,2018,Mali,Ecuador,5,0,0,0,0
38548,2018,Morocco,Ecuador,5,0,0,0,0
38549,2018,Nepal,Ecuador,5,0,0,0,0
38550,2018,Nicaragua,Ecuador,0,11,0,0,0
38551,2018,Nigeria,Ecuador,26,19,0,0,0
38552,2018,Pakistan,Ecuador,28,8,0,0,0
38553,2018,Peru,Ecuador,82,91,0,0,0
38554,2018,Philippines,Ecuador,0,6,0,0,0
38555,2018,Russian Federation,Ecuador,31,5,0,0,0
38556,2018,El Salvador,Ecuador,15,18,0,0,0
38557,2018,Saudi Arabia,Ecuador,5,8,0,0,0
38558,2018,Somalia,Ecuador,8,0,0,0,0
38559,2018,Spain,Ecuador,5,0,0,0,0
38560,2018,Viet Nam,Ecuador,5,0,0,0,0
38561,2018,Sudan,Ecuador,5,5,0,0,0
38562,2018,Syrian Arab Rep.,Ecuador,102,90,0,0,0
38563,2018,Turkmenistan,Ecuador,0,8,0,0,0
38564,2018,Türkiye,Ecuador,0,6,0,0,0
38565,2018,Ukraine,Ecuador,14,0,0,0,0
38566,2018,United States of America,Ecuador,7,0,0,0,0
38567,2018,Uzbekistan,Ecuador,5,0,0,0,0
38568,2018,Venezuela (Bolivarian Republic of),Ecuador,15,6292,0,0,0
38569,2018,Western Sahara,Ecuador,5,0,0,0,0
38570,2018,Yemen,Ecuador,50,101,0,0,0
38571,2018,Zimbabwe,Ecuador,5,0,0,0,0
38572,2018,Unknown,Ecuador,49976,0,0,0,0
38573,2018,Eritrea,Eritrea,0,0,0,0,0
38574,2018,Ethiopia,Eritrea,26,0,0,0,0
38575,2018,Somalia,Eritrea,2148,0,0,0,0
38576,2018,Sudan,Eritrea,70,0,0,0,0
38577,2018,South Sudan,Eritrea,8,0,0,0,0
38578,2018,Afghanistan,Estonia,8,0,0,0,0
38579,2018,Egypt,Estonia,0,5,0,0,0
38580,2018,Azerbaijan,Estonia,5,0,0,0,0
38581,2018,Eritrea,Estonia,5,0,0,0,0
38582,2018,Georgia,Estonia,5,0,0,0,0
38583,2018,Iran (Islamic Rep. of),Estonia,0,5,0,0,0
38584,2018,Iraq,Estonia,25,0,0,0,0
38585,2018,Sri Lanka,Estonia,6,0,0,0,0
38586,2018,Pakistan,Estonia,5,5,0,0,0
38587,2018,Russian Federation,Estonia,22,6,0,0,0
38588,2018,Serbia and Kosovo: S/RES/1244 (1999),Estonia,5,0,0,0,0
38589,2018,Sudan,Estonia,18,0,0,0,0
38590,2018,Syrian Arab Rep.,Estonia,146,0,0,0,0
38591,2018,Ukraine,Estonia,64,9,0,0,0
38592,2018,Yemen,Estonia,5,0,0,0,0
38593,2018,Stateless,Estonia,0,0,0,0,0
38594,2018,Egypt,Ethiopia,5,0,0,0,0
38595,2018,Burundi,Ethiopia,62,68,0,0,0
38596,2018,Dem. Rep. of the Congo,Ethiopia,552,297,0,0,0
38597,2018,Cuba,Ethiopia,5,0,0,0,0
38598,2018,Djibouti,Ethiopia,79,8,0,0,0
38599,2018,Eritrea,Ethiopia,173965,139,0,0,0
38600,2018,Ethiopia,Ethiopia,0,0,0,2615800,0
38601,2018,Cote d'Ivoire,Ethiopia,5,0,0,0,0
38602,2018,Iraq,Ethiopia,10,0,0,0,0
38603,2018,Kenya,Ethiopia,3471,429,0,0,0
38604,2018,Rwanda,Ethiopia,11,6,0,0,0
38605,2018,Somalia,Ethiopia,257199,84,0,0,0
38606,2018,Sudan,Ethiopia,44003,437,0,0,0
38607,2018,South Sudan,Ethiopia,422135,400,40237,0,0
38608,2018,Syrian Arab Rep.,Ethiopia,9,70,0,0,0
38609,2018,Uganda,Ethiopia,17,5,0,0,0
38610,2018,Yemen,Ethiopia,1698,193,0,0,0
38611,2018,Afghanistan,Fiji,0,7,0,0,0
38612,2018,Bangladesh,Fiji,0,5,0,0,0
38613,2018,Pakistan,Fiji,0,5,0,0,0
38614,2018,Afghanistan,Finland,2944,187,0,0,0
38615,2018,Albania,Finland,5,7,0,0,0
38616,2018,Algeria,Finland,15,10,0,0,0
38617,2018,Angola,Finland,111,16,0,0,0
38618,2018,Egypt,Finland,14,15,0,0,0
38619,2018,Armenia,Finland,0,5,0,0,0
38620,2018,Azerbaijan,Finland,43,12,0,0,0
38621,2018,Burundi,Finland,5,5,0,0,0
38622,2018,Bangladesh,Finland,22,16,0,0,0
38623,2018,Burkina Faso,Finland,5,0,0,0,0
38624,2018,Belarus,Finland,13,15,0,0,0
38625,2018,Brazil,Finland,5,5,0,0,0
38626,2018,Bulgaria,Finland,0,5,0,0,0
38627,2018,Cambodia,Finland,5,0,0,0,0
38628,2018,Central African Rep.,Finland,5,0,0,0,0
38629,2018,China,Finland,125,11,0,0,0
38630,2018,Cameroon,Finland,91,56,0,0,0
38631,2018,Congo,Finland,10,0,0,0,0
38632,2018,Dem. Rep. of the Congo,Finland,135,19,0,0,0
38633,2018,Cuba,Finland,5,8,0,0,0
38634,2018,Dominican Rep.,Finland,5,0,0,0,0
38635,2018,Ecuador,Finland,5,0,0,0,0
38636,2018,Eritrea,Finland,840,12,0,0,0
38637,2018,Ethiopia,Finland,149,25,0,0,0
38638,2018,Gambia,Finland,30,12,0,0,0
38639,2018,Georgia,Finland,5,19,0,0,0
38640,2018,Ghana,Finland,53,7,0,0,0
38641,2018,Guatemala,Finland,5,0,0,0,0
38642,2018,Guinea,Finland,20,5,0,0,0
38643,2018,Honduras,Finland,13,0,0,0,0
38644,2018,Cote d'Ivoire,Finland,11,0,0,0,0
38645,2018,India,Finland,5,5,0,0,0
38646,2018,Iran (Islamic Rep. of),Finland,871,228,0,0,0
38647,2018,Iraq,Finland,8523,1044,0,0,0
38648,2018,Jordan,Finland,0,10,0,0,0
38649,2018,Kazakhstan,Finland,13,5,0,0,0
38650,2018,Kenya,Finland,13,5,0,0,0
38651,2018,Kyrgyzstan,Finland,19,0,0,0,0
38652,2018,Liberia,Finland,5,0,0,0,0
38653,2018,Libya,Finland,26,5,0,0,0
38654,2018,Lebanon,Finland,12,5,0,0,0
38655,2018,Sri Lanka,Finland,67,12,0,0,0
38656,2018,Mauritania,Finland,5,0,0,0,0
38657,2018,Rep. of Moldova,Finland,6,0,0,0,0
38658,2018,Mexico,Finland,0,5,0,0,0
38659,2018,Mali,Finland,6,0,0,0,0
38660,2018,Morocco,Finland,37,12,0,0,0
38661,2018,Myanmar,Finland,30,5,0,0,0
38662,2018,Nicaragua,Finland,0,26,0,0,0
38663,2018,Nigeria,Finland,160,78,0,0,0
38664,2018,Pakistan,Finland,70,21,0,0,0
38665,2018,Russian Federation,Finland,730,597,0,0,0
38666,2018,Rwanda,Finland,26,11,0,0,0
38667,2018,El Salvador,Finland,10,0,0,0,0
38668,2018,Serbia and Kosovo: S/RES/1244 (1999),Finland,72,8,0,0,0
38669,2018,Senegal,Finland,5,5,0,0,0
38670,2018,Sierra Leone,Finland,6,5,0,0,0
38671,2018,Somalia,Finland,3319,172,0,0,0
38672,2018,Viet Nam,Finland,5,0,0,0,0
38673,2018,Sudan,Finland,39,0,0,0,0
38674,2018,South Sudan,Finland,8,0,0,0,0
38675,2018,Syrian Arab Rep.,Finland,2497,73,0,0,0
38676,2018,United Rep. of Tanzania,Finland,5,8,0,0,0
38677,2018,Tajikistan,Finland,0,5,0,0,0
38678,2018,Togo,Finland,5,0,0,0,0
38679,2018,Tunisia,Finland,5,0,0,0,0
38680,2018,Türkiye,Finland,183,268,0,0,0
38681,2018,Uganda,Finland,31,8,0,0,0
38682,2018,Ukraine,Finland,8,38,0,0,0
38683,2018,Uzbekistan,Finland,6,0,0,0,0
38684,2018,Venezuela (Bolivarian Republic of),Finland,5,8,0,0,0
38685,2018,Yemen,Finland,182,46,0,0,0
38686,2018,Zimbabwe,Finland,5,0,0,0,0
38687,2018,Stateless,Finland,414,16,0,0,0
38688,2018,Unknown,Finland,159,58,0,0,0
38689,2018,Afghanistan,France,18534,8085,0,0,0
38690,2018,Albania,France,5119,5019,0,0,0
38691,2018,Algeria,France,1790,1395,0,0,0
38692,2018,Angola,France,3541,942,0,0,0
38693,2018,Egypt,France,980,413,0,0,0
38694,2018,Argentina,France,5,5,0,0,0
38695,2018,Armenia,France,4197,1778,0,0,0
38696,2018,Azerbaijan,France,2886,384,0,0,0
38697,2018,Bahrain,France,10,0,0,0,0
38698,2018,Burundi,France,834,211,0,0,0
38699,2018,Benin,France,49,46,0,0,0
38700,2018,Bangladesh,France,5631,3958,0,0,0
38701,2018,Bhutan,France,123,5,0,0,0
38702,2018,Burkina Faso,France,236,231,0,0,0
38703,2018,Belarus,France,509,33,0,0,0
38704,2018,Bolivia (Plurinational State of),France,38,0,0,0,0
38705,2018,Brazil,France,15,0,0,0,0
38706,2018,Bosnia and Herzegovina,France,4099,448,0,0,0
38707,2018,Bulgaria,France,70,0,0,0,0
38708,2018,Cambodia,France,11193,32,0,0,0
38709,2018,Central African Rep.,France,2962,831,0,0,0
38710,2018,Chad,France,1604,816,0,0,0
38711,2018,China,France,5810,964,0,0,0
38712,2018,Chile,France,69,0,0,0,0
38713,2018,Cameroon,France,1246,928,0,0,0
38714,2018,Congo,France,3519,1058,0,0,0
38715,2018,Dem. Rep. of the Congo,France,16484,3267,0,0,0
38716,2018,Comoros,France,583,401,0,0,0
38717,2018,Colombia,France,527,211,0,0,0
38718,2018,Costa Rica,France,5,0,0,0,0
38719,2018,Cuba,France,179,28,0,0,0
38720,2018,Czechia,France,27,0,0,0,0
38721,2018,Djibouti,France,308,56,0,0,0
38722,2018,Dominican Rep.,France,56,0,0,0,0
38723,2018,Ecuador,France,25,0,0,0,0
38724,2018,Equatorial Guinea,France,32,17,0,0,0
38725,2018,Eritrea,France,5040,1092,0,0,0
38726,2018,Estonia,France,7,0,0,0,0
38727,2018,Ethiopia,France,1423,774,0,0,0
38728,2018,Gabon,France,179,365,0,0,0
38729,2018,Gambia,France,286,106,0,0,0
38730,2018,Palestinian,France,940,271,0,0,0
38731,2018,Georgia,France,3233,4342,0,0,0
38732,2018,Germany,France,5,0,0,0,0
38733,2018,Ghana,France,513,0,0,0,0
38734,2018,Guinea-Bissau,France,900,87,0,0,0
38735,2018,Guatemala,France,14,0,0,0,0
38736,2018,Guinea,France,9264,6076,0,0,0
38737,2018,Guyana,France,17,0,0,0,0
38738,2018,Haiti,France,3567,1256,0,0,0
38739,2018,Honduras,France,10,0,0,0,0
38740,2018,Croatia,France,59,0,0,0,0
38741,2018,Hungary,France,56,0,0,0,0
38742,2018,Cote d'Ivoire,France,4199,4794,0,0,0
38743,2018,India,France,223,202,0,0,0
38744,2018,Indonesia,France,7,0,0,0,0
38745,2018,Iran (Islamic Rep. of),France,2757,647,0,0,0
38746,2018,Iraq,France,8131,1521,0,0,0
38747,2018,Israel,France,7,0,0,0,0
38748,2018,Jamaica,France,16,0,0,0,0
38749,2018,Jordan,France,31,5,0,0,0
38750,2018,Kazakhstan,France,584,181,0,0,0
38751,2018,Kenya,France,123,24,0,0,0
38752,2018,Kyrgyzstan,France,309,12,0,0,0
38753,2018,Rep. of Korea,France,0,7,0,0,0
38754,2018,Dem. People's Rep. of Korea,France,0,6,0,0,0
38755,2018,Kuwait,France,121,173,0,0,0
38756,2018,Lao People's Dem. Rep.,France,6617,5,0,0,0
38757,2018,Liberia,France,239,35,0,0,0
38758,2018,Libya,France,721,792,0,0,0
38759,2018,Lebanon,France,140,124,0,0,0
38760,2018,Sri Lanka,France,23918,1837,0,0,0
38761,2018,Lithuania,France,9,0,0,0,0
38762,2018,Latvia,France,33,0,0,0,0
38763,2018,Madagascar,France,218,51,0,0,0
38764,2018,Mauritania,France,5419,959,0,0,0
38765,2018,North Macedonia,France,351,666,0,0,0
38766,2018,Rep. of Moldova,France,319,187,0,0,0
38767,2018,Maldives,France,5,0,0,0,0
38768,2018,Mexico,France,24,0,0,0,0
38769,2018,Mali,France,4773,2162,0,0,0
38770,2018,Malaysia,France,11,0,0,0,0
38771,2018,Mongolia,France,445,193,0,0,0
38772,2018,Morocco,France,632,449,0,0,0
38773,2018,Mozambique,France,11,5,0,0,0
38774,2018,Montenegro,France,89,32,0,0,0
38775,2018,Mauritius,France,26,5,0,0,0
38776,2018,Myanmar,France,321,28,0,0,0
38777,2018,Nepal,France,141,70,0,0,0
38778,2018,Niger,France,89,45,0,0,0
38779,2018,Nicaragua,France,8,5,0,0,0
38780,2018,Nigeria,France,2525,2880,0,0,0
38781,2018,Pakistan,France,1639,1891,0,0,0
38782,2018,Paraguay,France,6,0,0,0,0
38783,2018,Peru,France,315,33,0,0,0
38784,2018,Philippines,France,5,0,0,0,0
38785,2018,Poland,France,139,0,0,0,0
38786,2018,Romania,France,146,0,0,0,0
38787,2018,South Africa,France,42,0,0,0,0
38788,2018,Russian Federation,France,15898,2492,0,0,0
38789,2018,Rwanda,France,2890,368,0,0,0
38790,2018,El Salvador,France,55,14,0,0,0
38791,2018,Saudi Arabia,France,12,0,0,0,0
38792,2018,Serbia and Kosovo: S/RES/1244 (1999),France,13778,2454,0,0,0
38793,2018,Senegal,France,1351,1196,0,0,0
38794,2018,Sierra Leone,France,580,271,0,0,0
38795,2018,Somalia,France,3640,2483,0,0,0
38796,2018,Viet Nam,France,7821,26,0,0,0
38797,2018,Sao Tome and Principe,France,5,0,0,0,0
38798,2018,Sudan,France,14700,3949,0,0,0
38799,2018,Suriname,France,5,0,0,0,0
38800,2018,South Sudan,France,40,0,0,0,0
38801,2018,Slovakia,France,113,0,0,0,0
38802,2018,Syrian Arab Rep.,France,15822,3352,0,0,0
38803,2018,United Rep. of Tanzania,France,9,5,0,0,0
38804,2018,Thailand,France,6,0,0,0,0
38805,2018,Tajikistan,France,48,0,0,0,0
38806,2018,Turkmenistan,France,23,0,0,0,0
38807,2018,Togo,France,743,248,0,0,0
38808,2018,Tunisia,France,326,225,0,0,0
38809,2018,Türkiye,France,11196,1628,0,0,0
38810,2018,Uganda,France,133,16,0,0,0
38811,2018,Ukraine,France,1715,703,0,0,0
38812,2018,Uzbekistan,France,212,9,0,0,0
38813,2018,Venezuela (Bolivarian Republic of),France,304,403,0,0,0
38814,2018,Western Sahara,France,573,1097,0,0,0
38815,2018,Yemen,France,338,196,0,0,0
38816,2018,Zambia,France,5,0,0,0,0
38817,2018,Zimbabwe,France,46,6,0,0,0
38818,2018,Stateless,France,0,515,0,0,0
38819,2018,Unknown,France,91266,1442,0,0,0
38820,2018,Burundi,Gabon,5,0,0,0,0
38821,2018,Central African Rep.,Gabon,38,9,0,0,0
38822,2018,Chad,Gabon,421,12,5,0,0
38823,2018,Cameroon,Gabon,5,0,0,0,0
38824,2018,Congo,Gabon,85,0,0,0,0
38825,2018,Dem. Rep. of the Congo,Gabon,74,56,0,0,0
38826,2018,Equatorial Guinea,Gabon,5,5,0,0,0
38827,2018,Mauritania,Gabon,7,0,0,0,0
38828,2018,Sao Tome and Principe,Gabon,26,0,0,0,0
38829,2018,Sudan,Gabon,5,0,0,0,0
38830,2018,Togo,Gabon,15,0,0,0,0
38831,2018,Central African Rep.,Gambia,0,15,0,0,0
38832,2018,Congo,Gambia,0,5,0,0,0
38833,2018,Dem. Rep. of the Congo,Gambia,48,6,0,0,0
38834,2018,Guinea-Bissau,Gambia,0,6,0,0,0
38835,2018,Guinea,Gambia,5,5,0,0,0
38836,2018,Cote d'Ivoire,Gambia,138,5,0,0,0
38837,2018,Liberia,Gambia,14,0,0,0,0
38838,2018,Senegal,Gambia,3709,296,0,0,0
38839,2018,Sierra Leone,Gambia,106,11,0,0,0
38840,2018,Togo,Gambia,7,0,0,0,0
38841,2018,Afghanistan,United Kingdom of Great Britain and Northern Ireland,9839,2438,0,0,0
38842,2018,Albania,United Kingdom of Great Britain and Northern Ireland,2617,4150,0,0,0
38843,2018,Algeria,United Kingdom of Great Britain and Northern Ireland,337,257,0,0,0
38844,2018,Angola,United Kingdom of Great Britain and Northern Ireland,178,66,0,0,0
38845,2018,Antigua and Barbuda,United Kingdom of Great Britain and Northern Ireland,5,0,0,0,0
38846,2018,Egypt,United Kingdom of Great Britain and Northern Ireland,758,327,0,0,0
38847,2018,Armenia,United Kingdom of Great Britain and Northern Ireland,59,10,0,0,0
38848,2018,Australia,United Kingdom of Great Britain and Northern Ireland,5,7,0,0,0
38849,2018,Azerbaijan,United Kingdom of Great Britain and Northern Ireland,134,56,0,0,0
38850,2018,Bahrain,United Kingdom of Great Britain and Northern Ireland,168,11,0,0,0
38851,2018,Barbados,United Kingdom of Great Britain and Northern Ireland,11,0,0,0,0
38852,2018,Burundi,United Kingdom of Great Britain and Northern Ireland,50,11,0,0,0
38853,2018,Benin,United Kingdom of Great Britain and Northern Ireland,7,15,0,0,0
38854,2018,Bangladesh,United Kingdom of Great Britain and Northern Ireland,1363,1483,0,0,0
38855,2018,Bahamas,United Kingdom of Great Britain and Northern Ireland,5,5,0,0,0
38856,2018,Bhutan,United Kingdom of Great Britain and Northern Ireland,71,0,0,0,0
38857,2018,Burkina Faso,United Kingdom of Great Britain and Northern Ireland,7,5,0,0,0
38858,2018,Belarus,United Kingdom of Great Britain and Northern Ireland,131,17,0,0,0
38859,2018,Bolivia (Plurinational State of),United Kingdom of Great Britain and Northern Ireland,14,20,0,0,0
38860,2018,Botswana,United Kingdom of Great Britain and Northern Ireland,22,38,0,0,0
38861,2018,Brazil,United Kingdom of Great Britain and Northern Ireland,16,62,0,0,0
38862,2018,Bosnia and Herzegovina,United Kingdom of Great Britain and Northern Ireland,21,5,0,0,0
38863,2018,Belize,United Kingdom of Great Britain and Northern Ireland,5,0,0,0,0
38864,2018,Canada,United Kingdom of Great Britain and Northern Ireland,10,0,0,0,0
38865,2018,Central African Rep.,United Kingdom of Great Britain and Northern Ireland,10,0,0,0,0
38866,2018,Chad,United Kingdom of Great Britain and Northern Ireland,41,23,0,0,0
38867,2018,China,United Kingdom of Great Britain and Northern Ireland,1465,952,0,0,0
38868,2018,Chile,United Kingdom of Great Britain and Northern Ireland,0,6,0,0,0
38869,2018,Cameroon,United Kingdom of Great Britain and Northern Ireland,633,189,0,0,0
38870,2018,Congo,United Kingdom of Great Britain and Northern Ireland,122,23,0,0,0
38871,2018,Dem. Rep. of the Congo,United Kingdom of Great Britain and Northern Ireland,1091,198,0,0,0
38872,2018,Comoros,United Kingdom of Great Britain and Northern Ireland,5,5,0,0,0
38873,2018,Colombia,United Kingdom of Great Britain and Northern Ireland,31,21,0,0,0
38874,2018,Costa Rica,United Kingdom of Great Britain and Northern Ireland,0,5,0,0,0
38875,2018,Cuba,United Kingdom of Great Britain and Northern Ireland,12,0,0,0,0
38876,2018,Cabo Verde,United Kingdom of Great Britain and Northern Ireland,5,0,0,0,0
38877,2018,Cyprus,United Kingdom of Great Britain and Northern Ireland,0,5,0,0,0
38878,2018,Djibouti,United Kingdom of Great Britain and Northern Ireland,5,5,0,0,0
38879,2018,Dominica,United Kingdom of Great Britain and Northern Ireland,17,7,0,0,0
38880,2018,Ecuador,United Kingdom of Great Britain and Northern Ireland,9,9,0,0,0
38881,2018,Eritrea,United Kingdom of Great Britain and Northern Ireland,13041,1833,0,0,0
38882,2018,Ethiopia,United Kingdom of Great Britain and Northern Ireland,1601,500,0,0,0
38883,2018,Fiji,United Kingdom of Great Britain and Northern Ireland,8,0,0,0,0
38884,2018,Gabon,United Kingdom of Great Britain and Northern Ireland,5,0,0,0,0
38885,2018,Gambia,United Kingdom of Great Britain and Northern Ireland,1308,113,0,0,0
38886,2018,Palestinian,United Kingdom of Great Britain and Northern Ireland,536,259,0,0,0
38887,2018,Georgia,United Kingdom of Great Britain and Northern Ireland,68,80,0,0,0
38888,2018,Germany,United Kingdom of Great Britain and Northern Ireland,0,5,0,0,0
38889,2018,Ghana,United Kingdom of Great Britain and Northern Ireland,315,260,0,0,0
38890,2018,Guinea-Bissau,United Kingdom of Great Britain and Northern Ireland,7,5,0,0,0
38891,2018,Greece,United Kingdom of Great Britain and Northern Ireland,5,0,0,0,0
38892,2018,Grenada,United Kingdom of Great Britain and Northern Ireland,20,16,0,0,0
38893,2018,Guatemala,United Kingdom of Great Britain and Northern Ireland,7,5,0,0,0
38894,2018,Guinea,United Kingdom of Great Britain and Northern Ireland,258,49,0,0,0
38895,2018,Guyana,United Kingdom of Great Britain and Northern Ireland,20,0,0,0,0
38896,2018,Haiti,United Kingdom of Great Britain and Northern Ireland,0,9,0,0,0
38897,2018,"China, Hong Kong SAR",United Kingdom of Great Britain and Northern Ireland,0,11,0,0,0
38898,2018,Honduras,United Kingdom of Great Britain and Northern Ireland,38,60,0,0,0
38899,2018,Cote d'Ivoire,United Kingdom of Great Britain and Northern Ireland,223,73,0,0,0
38900,2018,India,United Kingdom of Great Britain and Northern Ireland,396,1667,0,0,0
38901,2018,Indonesia,United Kingdom of Great Britain and Northern Ireland,23,27,0,0,0
38902,2018,Iran (Islamic Rep. of),United Kingdom of Great Britain and Northern Ireland,17231,3276,0,0,0
38903,2018,Iraq,United Kingdom of Great Britain and Northern Ireland,4708,3420,0,0,0
38904,2018,Israel,United Kingdom of Great Britain and Northern Ireland,6,5,0,0,0
38905,2018,Jamaica,United Kingdom of Great Britain and Northern Ireland,376,138,0,0,0
38906,2018,Jordan,United Kingdom of Great Britain and Northern Ireland,70,56,0,0,0
38907,2018,Japan,United Kingdom of Great Britain and Northern Ireland,0,5,0,0,0
38908,2018,Kazakhstan,United Kingdom of Great Britain and Northern Ireland,19,35,0,0,0
38909,2018,Kenya,United Kingdom of Great Britain and Northern Ireland,289,195,0,0,0
38910,2018,Kyrgyzstan,United Kingdom of Great Britain and Northern Ireland,34,15,0,0,0
38911,2018,Rep. of Korea,United Kingdom of Great Britain and Northern Ireland,6,0,0,0,0
38912,2018,Dem. People's Rep. of Korea,United Kingdom of Great Britain and Northern Ireland,81,29,0,0,0
38913,2018,Kuwait,United Kingdom of Great Britain and Northern Ireland,583,424,0,0,0
38914,2018,Lao People's Dem. Rep.,United Kingdom of Great Britain and Northern Ireland,5,0,0,0,0
38915,2018,Liberia,United Kingdom of Great Britain and Northern Ireland,31,11,0,0,0
38916,2018,Libya,United Kingdom of Great Britain and Northern Ireland,3003,815,0,0,0
38917,2018,Saint Lucia,United Kingdom of Great Britain and Northern Ireland,22,19,0,0,0
